customer_id,customer_name,email,country,city,signup_date,customer_segment
5227,Customer 5227,customer5227@email.com,Australia,Birmingham,2024-12-18,SMB
5228,Customer 5228,customer5228@email.com,UK,Glasgow,2022-05-16,Consumer
5229,Customer 5229,customer5229@email.com,USA,Glasgow,2023-10-13,SMB
5230,Customer 5230,customer5230@email.com,Germany,Manchester,2021-10-13,Corporate
5231,Customer 5231,customer5231@email.com,Australia,London,2021-01-07,Consumer
5232,Customer 5232,customer5232@email.com,UK,Glasgow,2024-05-07,SMB
5233,Customer 5233,customer5233@email.com,Australia,Leeds,2022-10-21,Corporate
5234,Customer 5234,customer5234@email.com,France,Manchester,2023-07-26,SMB
5235,Customer 5235,customer5235@email.com,France,London,2024-12-12,Corporate
5236,Customer 5236,customer5236@email.com,Canada,Manchester,2021-02-21,Corporate
5237,Customer 5237,customer5237@email.com,USA,London,2021-08-31,SMB
5238,Customer 5238,customer5238@email.com,France,Birmingham,2024-05-27,SMB
5239,Customer 5239,customer5239@email.com,Australia,Glasgow,2022-06-02,Consumer
5240,Customer 5240,customer5240@email.com,USA,Leeds,2023-08-28,SMB
5241,Customer 5241,customer5241@email.com,France,Manchester,2021-04-19,Corporate
5242,Customer 5242,customer5242@email.com,Canada,Manchester,2024-10-06,Consumer
5243,Customer 5243,customer5243@email.com,Germany,Manchester,2023-07-10,Corporate
5244,Customer 5244,customer5244@email.com,Canada,Manchester,2021-03-07,Corporate
5245,Customer 5245,customer5245@email.com,UK,Glasgow,2023-10-31,SMB
5246,Customer 5246,customer5246@email.com,France,London,2021-07-21,Corporate
5247,Customer 5247,customer5247@email.com,UK,Glasgow,2023-06-20,SMB
5248,Customer 5248,customer5248@email.com,UK,Birmingham,2021-08-02,Corporate
5249,Customer 5249,customer5249@email.com,Australia,Glasgow,2021-03-09,Consumer
5250,Customer 5250,customer5250@email.com,USA,Glasgow,2023-01-29,SMB
5251,Customer 5251,customer5251@email.com,Australia,Birmingham,2023-05-16,Consumer
5252,Customer 5252,customer5252@email.com,France,Glasgow,2021-11-23,SMB
5253,Customer 5253,customer5253@email.com,UK,London,2023-12-10,Consumer
5254,Customer 5254,customer5254@email.com,Germany,Leeds,2023-11-07,SMB
5255,Customer 5255,customer5255@email.com,UK,Birmingham,2022-06-07,Consumer
5256,Customer 5256,customer5256@email.com,Germany,Manchester,2024-08-22,Consumer
5257,Customer 5257,customer5257@email.com,Australia,London,2024-11-16,SMB
5258,Customer 5258,customer5258@email.com,Australia,Leeds,2023-09-15,SMB
5259,Customer 5259,customer5259@email.com,USA,London,2024-02-22,Corporate
5260,Customer 5260,customer5260@email.com,UK,London,2023-10-01,Corporate
5261,Customer 5261,customer5261@email.com,Canada,Manchester,2022-05-19,SMB
5262,Customer 5262,customer5262@email.com,Australia,Leeds,2024-06-02,SMB
5263,Customer 5263,customer5263@email.com,Australia,London,2023-01-26,Consumer
5264,Customer 5264,customer5264@email.com,USA,Manchester,2024-09-03,Consumer
5265,Customer 5265,customer5265@email.com,Germany,Birmingham,2022-04-18,Corporate
5266,Customer 5266,customer5266@email.com,USA,Manchester,2023-05-08,Corporate
5267,Customer 5267,customer5267@email.com,UK,Glasgow,2022-06-25,Corporate
5268,Customer 5268,customer5268@email.com,France,Manchester,2024-10-13,Consumer
5269,Customer 5269,customer5269@email.com,France,Manchester,2023-05-19,Consumer
5270,Customer 5270,customer5270@email.com,Germany,Manchester,2023-05-28,Consumer
5271,Customer 5271,customer5271@email.com,Australia,London,2023-07-29,Corporate
5272,Customer 5272,customer5272@email.com,Germany,Leeds,2023-05-27,SMB
5273,Customer 5273,customer5273@email.com,Australia,Manchester,2024-12-23,Corporate
5274,Customer 5274,customer5274@email.com,Australia,Manchester,2023-03-08,Consumer
5275,Customer 5275,customer5275@email.com,France,Glasgow,2022-04-17,Corporate
5276,Customer 5276,customer5276@email.com,Germany,Glasgow,2023-04-18,Corporate
5277,Customer 5277,customer5277@email.com,USA,Birmingham,2024-08-16,Corporate
5278,Customer 5278,customer5278@email.com,Australia,Birmingham,2021-03-25,Corporate
5279,Customer 5279,customer5279@email.com,Canada,Glasgow,2022-01-12,Consumer
5280,Customer 5280,customer5280@email.com,Canada,Leeds,2024-08-29,Corporate
5281,Customer 5281,customer5281@email.com,USA,Birmingham,2024-09-05,Consumer
5282,Customer 5282,customer5282@email.com,Canada,Leeds,2021-07-23,Corporate
5283,Customer 5283,customer5283@email.com,UK,Glasgow,2024-10-10,Consumer
5284,Customer 5284,customer5284@email.com,Australia,Birmingham,2023-10-06,SMB
5285,Customer 5285,customer5285@email.com,USA,Manchester,2024-08-10,Consumer
5286,Customer 5286,customer5286@email.com,Germany,Glasgow,2022-05-19,Consumer
5287,Customer 5287,customer5287@email.com,Australia,Birmingham,2024-03-14,SMB
5288,Customer 5288,customer5288@email.com,USA,Leeds,2022-06-23,SMB
5289,Customer 5289,customer5289@email.com,France,Leeds,2021-01-17,SMB
5290,Customer 5290,customer5290@email.com,Germany,Birmingham,2022-07-29,SMB
5291,Customer 5291,customer5291@email.com,France,Leeds,2022-07-30,SMB
5292,Customer 5292,customer5292@email.com,Australia,Birmingham,2023-10-12,SMB
5293,Customer 5293,customer5293@email.com,Germany,Birmingham,2023-11-29,Corporate
5294,Customer 5294,customer5294@email.com,Canada,Leeds,2021-05-10,Corporate
5295,Customer 5295,customer5295@email.com,USA,London,2021-04-25,SMB
5296,Customer 5296,customer5296@email.com,Australia,Manchester,2025-01-13,Consumer
5297,Customer 5297,customer5297@email.com,UK,Glasgow,2023-08-08,Consumer
5298,Customer 5298,customer5298@email.com,Germany,Manchester,2023-12-05,SMB
5299,Customer 5299,customer5299@email.com,Germany,Glasgow,2021-08-04,Corporate
5300,Customer 5300,customer5300@email.com,Australia,Glasgow,2023-04-28,Corporate
5301,Customer 5301,customer5301@email.com,Australia,Manchester,2024-12-09,Consumer
5302,Customer 5302,customer5302@email.com,France,Birmingham,2022-11-20,SMB
5303,Customer 5303,customer5303@email.com,Canada,Leeds,2023-09-30,Corporate
5304,Customer 5304,customer5304@email.com,France,London,2021-09-22,SMB
5305,Customer 5305,customer5305@email.com,France,London,2025-01-03,SMB
5306,Customer 5306,customer5306@email.com,Canada,London,2022-09-09,Consumer
5307,Customer 5307,customer5307@email.com,UK,Manchester,2024-11-05,SMB
5308,Customer 5308,customer5308@email.com,France,Manchester,2021-10-28,SMB
5309,Customer 5309,customer5309@email.com,France,Birmingham,2023-09-12,Consumer
5310,Customer 5310,customer5310@email.com,Germany,London,2024-04-09,Corporate
5311,Customer 5311,customer5311@email.com,Canada,Birmingham,2022-02-10,SMB
5312,Customer 5312,customer5312@email.com,USA,London,2024-10-10,Consumer
5313,Customer 5313,customer5313@email.com,UK,Manchester,2021-06-10,Corporate
5314,Customer 5314,customer5314@email.com,UK,Leeds,2021-01-26,SMB
5315,Customer 5315,customer5315@email.com,Canada,Leeds,2021-03-24,Corporate
5316,Customer 5316,customer5316@email.com,Australia,Leeds,2021-06-22,Consumer
5317,Customer 5317,customer5317@email.com,Australia,Leeds,2023-09-26,SMB
5318,Customer 5318,customer5318@email.com,Germany,Glasgow,2023-03-05,Consumer
5319,Customer 5319,customer5319@email.com,Germany,London,2023-12-30,Consumer
5320,Customer 5320,customer5320@email.com,Canada,Leeds,2023-04-15,SMB
5321,Customer 5321,customer5321@email.com,Germany,Glasgow,2021-01-06,Consumer
5322,Customer 5322,customer5322@email.com,UK,Glasgow,2023-03-07,Corporate
5323,Customer 5323,customer5323@email.com,UK,Glasgow,2024-05-03,Consumer
5324,Customer 5324,customer5324@email.com,USA,Birmingham,2022-06-09,SMB
5325,Customer 5325,customer5325@email.com,Australia,Birmingham,2021-03-04,SMB
5326,Customer 5326,customer5326@email.com,Canada,Glasgow,2023-11-03,Corporate
5327,Customer 5327,customer5327@email.com,France,Leeds,2023-01-31,SMB
5328,Customer 5328,customer5328@email.com,Australia,London,2021-07-24,Consumer
5329,Customer 5329,customer5329@email.com,France,Manchester,2023-06-16,Consumer
5330,Customer 5330,customer5330@email.com,USA,Birmingham,2021-02-09,SMB
5331,Customer 5331,customer5331@email.com,USA,Leeds,2024-04-03,Corporate
5332,Customer 5332,customer5332@email.com,Germany,Leeds,2023-11-21,Corporate
5333,Customer 5333,customer5333@email.com,USA,Manchester,2023-05-27,SMB
5334,Customer 5334,customer5334@email.com,USA,Manchester,2023-04-05,Consumer
5335,Customer 5335,customer5335@email.com,France,Leeds,2023-06-28,SMB
5336,Customer 5336,customer5336@email.com,Germany,Manchester,2022-02-02,SMB
5337,Customer 5337,customer5337@email.com,USA,Leeds,2025-01-22,Corporate
5338,Customer 5338,customer5338@email.com,Australia,Manchester,2024-05-31,Consumer
5339,Customer 5339,customer5339@email.com,USA,Manchester,2022-09-26,Corporate
5340,Customer 5340,customer5340@email.com,Germany,Leeds,2024-01-07,Corporate
5341,Customer 5341,customer5341@email.com,Canada,Glasgow,2023-04-19,Consumer
5342,Customer 5342,customer5342@email.com,Germany,Leeds,2022-08-23,Consumer
5343,Customer 5343,customer5343@email.com,France,London,2022-09-17,Consumer
5344,Customer 5344,customer5344@email.com,Canada,Manchester,2023-07-27,SMB
5345,Customer 5345,customer5345@email.com,Australia,Birmingham,2023-06-03,Consumer
5346,Customer 5346,customer5346@email.com,UK,Manchester,2024-12-22,SMB
5347,Customer 5347,customer5347@email.com,Germany,London,2022-03-01,Corporate
5348,Customer 5348,customer5348@email.com,France,Birmingham,2022-01-22,Consumer
5349,Customer 5349,customer5349@email.com,Australia,Birmingham,2024-06-16,SMB
5350,Customer 5350,customer5350@email.com,Canada,Leeds,2023-10-01,SMB
5351,Customer 5351,customer5351@email.com,Australia,Glasgow,2023-05-08,SMB
5352,Customer 5352,customer5352@email.com,Germany,Leeds,2022-09-15,SMB
5353,Customer 5353,customer5353@email.com,USA,Birmingham,2021-03-31,Corporate
5354,Customer 5354,customer5354@email.com,Germany,Birmingham,2022-01-20,Consumer
5355,Customer 5355,customer5355@email.com,UK,Glasgow,2024-03-08,Consumer
5356,Customer 5356,customer5356@email.com,Germany,Manchester,2023-09-24,Consumer
5357,Customer 5357,customer5357@email.com,Canada,Glasgow,2022-10-09,Consumer
5358,Customer 5358,customer5358@email.com,Canada,Leeds,2024-06-21,Consumer
5359,Customer 5359,customer5359@email.com,Germany,Manchester,2022-02-26,Consumer
5360,Customer 5360,customer5360@email.com,Canada,Leeds,2024-04-20,SMB
5361,Customer 5361,customer5361@email.com,USA,Glasgow,2024-05-03,Consumer
5362,Customer 5362,customer5362@email.com,Australia,Manchester,2023-05-24,SMB
5363,Customer 5363,customer5363@email.com,Germany,Glasgow,2021-02-22,Corporate
5364,Customer 5364,customer5364@email.com,USA,London,2023-09-13,SMB
5365,Customer 5365,customer5365@email.com,Australia,Birmingham,2023-10-11,Corporate
5366,Customer 5366,customer5366@email.com,Australia,Manchester,2022-11-16,Consumer
5367,Customer 5367,customer5367@email.com,USA,Birmingham,2021-06-28,Corporate
5368,Customer 5368,customer5368@email.com,France,London,2021-10-20,Corporate
5369,Customer 5369,customer5369@email.com,Germany,Manchester,2022-01-10,SMB
5370,Customer 5370,customer5370@email.com,Australia,Birmingham,2023-12-19,SMB
5371,Customer 5371,customer5371@email.com,Australia,Birmingham,2023-12-14,Corporate
5372,Customer 5372,customer5372@email.com,Canada,Manchester,2024-06-22,Corporate
5373,Customer 5373,customer5373@email.com,Australia,Birmingham,2024-03-18,Consumer
5374,Customer 5374,customer5374@email.com,USA,Birmingham,2023-03-07,SMB
5375,Customer 5375,customer5375@email.com,Australia,Manchester,2024-10-23,Corporate
5376,Customer 5376,customer5376@email.com,France,Birmingham,2021-01-16,SMB
5377,Customer 5377,customer5377@email.com,Germany,Birmingham,2021-06-25,Consumer
5378,Customer 5378,customer5378@email.com,Germany,Leeds,2024-11-30,Consumer
5379,Customer 5379,customer5379@email.com,Australia,Leeds,2025-01-30,Corporate
5380,Customer 5380,customer5380@email.com,UK,London,2021-05-09,Consumer
5381,Customer 5381,customer5381@email.com,UK,Leeds,2024-05-31,Corporate
5382,Customer 5382,customer5382@email.com,USA,Leeds,2023-06-03,SMB
5383,Customer 5383,customer5383@email.com,UK,London,2024-06-21,SMB
5384,Customer 5384,customer5384@email.com,USA,Birmingham,2022-03-02,Corporate
5385,Customer 5385,customer5385@email.com,Canada,Birmingham,2021-12-20,Corporate
5386,Customer 5386,customer5386@email.com,USA,Leeds,2023-01-20,Corporate
5387,Customer 5387,customer5387@email.com,UK,London,2023-01-14,SMB
5388,Customer 5388,customer5388@email.com,Australia,Birmingham,2024-09-11,SMB
5389,Customer 5389,customer5389@email.com,Canada,Glasgow,2023-10-24,Consumer
5390,Customer 5390,customer5390@email.com,UK,Manchester,2022-04-24,Consumer
5391,Customer 5391,customer5391@email.com,USA,Manchester,2023-09-03,SMB
5392,Customer 5392,customer5392@email.com,France,Manchester,2024-01-10,SMB
5393,Customer 5393,customer5393@email.com,Germany,Leeds,2021-02-13,Corporate
5394,Customer 5394,customer5394@email.com,UK,Manchester,2021-06-04,SMB
5395,Customer 5395,customer5395@email.com,USA,Manchester,2023-08-05,SMB
5396,Customer 5396,customer5396@email.com,Canada,Glasgow,2023-07-17,Consumer
5397,Customer 5397,customer5397@email.com,UK,Birmingham,2021-04-09,Consumer
5398,Customer 5398,customer5398@email.com,UK,Glasgow,2024-11-21,Corporate
5399,Customer 5399,customer5399@email.com,Germany,Leeds,2021-06-20,Consumer
5400,Customer 5400,customer5400@email.com,USA,Manchester,2021-05-28,Corporate
5401,Customer 5401,customer5401@email.com,France,Birmingham,2021-05-03,SMB
5402,Customer 5402,customer5402@email.com,Canada,Manchester,2021-04-22,SMB
5403,Customer 5403,customer5403@email.com,USA,Manchester,2023-10-20,Corporate
5404,Customer 5404,customer5404@email.com,Canada,Leeds,2023-10-09,Consumer
5405,Customer 5405,customer5405@email.com,UK,Manchester,2024-02-28,Consumer
5406,Customer 5406,customer5406@email.com,Germany,London,2021-03-09,SMB
5407,Customer 5407,customer5407@email.com,Germany,Birmingham,2023-04-08,Consumer
5408,Customer 5408,customer5408@email.com,Australia,Birmingham,2023-06-11,Corporate
5409,Customer 5409,customer5409@email.com,France,London,2024-08-02,SMB
5410,Customer 5410,customer5410@email.com,Germany,Leeds,2023-10-26,Consumer
5411,Customer 5411,customer5411@email.com,UK,Manchester,2024-02-16,SMB
5412,Customer 5412,customer5412@email.com,France,Manchester,2021-08-18,SMB
5413,Customer 5413,customer5413@email.com,USA,Birmingham,2021-06-09,Consumer
5414,Customer 5414,customer5414@email.com,Germany,Leeds,2024-08-10,Corporate
5415,Customer 5415,customer5415@email.com,France,Leeds,2021-07-05,Consumer
5416,Customer 5416,customer5416@email.com,UK,Leeds,2023-10-11,Consumer
5417,Customer 5417,customer5417@email.com,Australia,Manchester,2023-05-27,Consumer
5418,Customer 5418,customer5418@email.com,Canada,Leeds,2022-07-06,Consumer
5419,Customer 5419,customer5419@email.com,Canada,London,2024-06-01,Consumer
5420,Customer 5420,customer5420@email.com,UK,Glasgow,2024-03-21,Consumer
5421,Customer 5421,customer5421@email.com,UK,Leeds,2024-03-09,Corporate
5422,Customer 5422,customer5422@email.com,Canada,Glasgow,2024-10-22,SMB
5423,Customer 5423,customer5423@email.com,Australia,Manchester,2024-02-26,Corporate
5424,Customer 5424,customer5424@email.com,France,Leeds,2024-10-06,Consumer
5425,Customer 5425,customer5425@email.com,Canada,Birmingham,2021-05-27,Corporate
5426,Customer 5426,customer5426@email.com,UK,Manchester,2024-08-01,SMB
5427,Customer 5427,customer5427@email.com,Germany,London,2025-02-01,Corporate
5428,Customer 5428,customer5428@email.com,USA,London,2024-05-26,Consumer
5429,Customer 5429,customer5429@email.com,Australia,Glasgow,2022-03-12,SMB
5430,Customer 5430,customer5430@email.com,Australia,Glasgow,2023-01-02,Consumer
5431,Customer 5431,customer5431@email.com,Germany,Birmingham,2024-03-14,Consumer
5432,Customer 5432,customer5432@email.com,Germany,Birmingham,2024-07-24,SMB
5433,Customer 5433,customer5433@email.com,UK,London,2021-03-01,SMB
5434,Customer 5434,customer5434@email.com,Canada,Leeds,2023-04-23,Consumer
5435,Customer 5435,customer5435@email.com,France,London,2024-10-30,Corporate
5436,Customer 5436,customer5436@email.com,Australia,London,2022-02-08,SMB
5437,Customer 5437,customer5437@email.com,Australia,Birmingham,2023-05-31,Corporate
5438,Customer 5438,customer5438@email.com,Germany,Glasgow,2024-02-12,Corporate
5439,Customer 5439,customer5439@email.com,Canada,Birmingham,2022-09-07,SMB
5440,Customer 5440,customer5440@email.com,Australia,Birmingham,2021-12-02,Corporate
5441,Customer 5441,customer5441@email.com,France,Birmingham,2023-04-11,SMB
5442,Customer 5442,customer5442@email.com,Germany,London,2021-10-12,SMB
5443,Customer 5443,customer5443@email.com,France,Leeds,2021-05-09,SMB
5444,Customer 5444,customer5444@email.com,Canada,London,2021-11-11,SMB
5445,Customer 5445,customer5445@email.com,Australia,Manchester,2023-08-18,Corporate
5446,Customer 5446,customer5446@email.com,USA,Birmingham,2021-03-12,Corporate
5447,Customer 5447,customer5447@email.com,Australia,Birmingham,2021-12-11,SMB
5448,Customer 5448,customer5448@email.com,Canada,Manchester,2024-01-27,SMB
5449,Customer 5449,customer5449@email.com,Australia,Birmingham,2024-08-16,SMB
5450,Customer 5450,customer5450@email.com,Australia,Birmingham,2021-06-25,SMB
5451,Customer 5451,customer5451@email.com,UK,Birmingham,2023-06-03,Consumer
5452,Customer 5452,customer5452@email.com,Australia,Manchester,2024-01-04,Corporate
5453,Customer 5453,customer5453@email.com,Australia,London,2021-05-23,Corporate
5454,Customer 5454,customer5454@email.com,France,Birmingham,2023-07-20,SMB
5455,Customer 5455,customer5455@email.com,USA,Leeds,2023-11-13,Consumer
5456,Customer 5456,customer5456@email.com,France,Manchester,2021-06-30,Consumer
5457,Customer 5457,customer5457@email.com,France,Glasgow,2023-12-05,Consumer
5458,Customer 5458,customer5458@email.com,Germany,Manchester,2025-02-01,SMB
5459,Customer 5459,customer5459@email.com,UK,London,2021-04-02,Consumer
5460,Customer 5460,customer5460@email.com,France,Manchester,2024-07-16,SMB
5461,Customer 5461,customer5461@email.com,Canada,Glasgow,2021-02-03,Consumer
5462,Customer 5462,customer5462@email.com,Canada,Leeds,2022-11-09,SMB
5463,Customer 5463,customer5463@email.com,Australia,Glasgow,2024-10-19,SMB
5464,Customer 5464,customer5464@email.com,Germany,Manchester,2024-03-02,Corporate
5465,Customer 5465,customer5465@email.com,UK,Glasgow,2023-01-29,SMB
5466,Customer 5466,customer5466@email.com,UK,Manchester,2022-01-17,Consumer
5467,Customer 5467,customer5467@email.com,Australia,Leeds,2023-08-24,Corporate
5468,Customer 5468,customer5468@email.com,Canada,Leeds,2024-07-24,Consumer
5469,Customer 5469,customer5469@email.com,USA,London,2024-03-25,SMB
5470,Customer 5470,customer5470@email.com,Germany,Leeds,2022-01-22,Corporate
5471,Customer 5471,customer5471@email.com,Australia,Birmingham,2022-06-19,SMB
5472,Customer 5472,customer5472@email.com,Germany,Glasgow,2021-07-19,SMB
5473,Customer 5473,customer5473@email.com,Canada,Glasgow,2021-10-02,Consumer
5474,Customer 5474,customer5474@email.com,Canada,Manchester,2022-05-16,Consumer
5475,Customer 5475,customer5475@email.com,USA,Leeds,2022-04-04,Consumer
5476,Customer 5476,customer5476@email.com,USA,London,2021-02-19,Corporate
5477,Customer 5477,customer5477@email.com,UK,London,2023-08-28,Consumer
5478,Customer 5478,customer5478@email.com,Germany,London,2023-09-15,SMB
5479,Customer 5479,customer5479@email.com,Germany,Birmingham,2022-06-16,Corporate
5480,Customer 5480,customer5480@email.com,Canada,Leeds,2023-10-01,Consumer
5481,Customer 5481,customer5481@email.com,UK,London,2022-09-20,Consumer
5482,Customer 5482,customer5482@email.com,Australia,Birmingham,2024-01-21,Consumer
5483,Customer 5483,customer5483@email.com,Germany,Glasgow,2025-01-19,SMB
5484,Customer 5484,customer5484@email.com,UK,Manchester,2021-12-05,Consumer
5485,Customer 5485,customer5485@email.com,UK,Leeds,2023-12-13,SMB
5486,Customer 5486,customer5486@email.com,Canada,Leeds,2021-01-04,Corporate
5487,Customer 5487,customer5487@email.com,UK,Glasgow,2021-10-08,Consumer
5488,Customer 5488,customer5488@email.com,USA,Leeds,2024-08-06,SMB
5489,Customer 5489,customer5489@email.com,USA,Leeds,2021-03-14,Consumer
5490,Customer 5490,customer5490@email.com,France,Leeds,2024-03-06,Consumer
5491,Customer 5491,customer5491@email.com,Canada,Leeds,2023-02-07,Corporate
5492,Customer 5492,customer5492@email.com,Australia,Birmingham,2023-08-29,Corporate
5493,Customer 5493,customer5493@email.com,France,Birmingham,2023-09-25,SMB
5494,Customer 5494,customer5494@email.com,USA,Manchester,2024-11-17,SMB
5495,Customer 5495,customer5495@email.com,France,Leeds,2021-07-27,SMB
5496,Customer 5496,customer5496@email.com,Canada,Glasgow,2021-09-17,Corporate
5497,Customer 5497,customer5497@email.com,Canada,London,2023-07-19,SMB
5498,Customer 5498,customer5498@email.com,UK,Manchester,2021-09-20,Corporate
5499,Customer 5499,customer5499@email.com,Germany,London,2023-02-22,Corporate
5500,Customer 5500,customer5500@email.com,UK,London,2022-05-20,Consumer
5501,Customer 5501,customer5501@email.com,Canada,Leeds,2021-07-22,Consumer
5502,Customer 5502,customer5502@email.com,USA,Glasgow,2024-10-02,SMB
5503,Customer 5503,customer5503@email.com,Australia,London,2021-02-21,Corporate
5504,Customer 5504,customer5504@email.com,USA,London,2024-10-11,Corporate
5505,Customer 5505,customer5505@email.com,UK,Manchester,2021-12-29,Corporate
5506,Customer 5506,customer5506@email.com,Australia,Glasgow,2021-02-14,Consumer
5507,Customer 5507,customer5507@email.com,Canada,Glasgow,2023-04-07,Corporate
5508,Customer 5508,customer5508@email.com,USA,London,2024-11-02,SMB
5509,Customer 5509,customer5509@email.com,Canada,Glasgow,2023-02-28,SMB
5510,Customer 5510,customer5510@email.com,Australia,Manchester,2024-12-06,Consumer
5511,Customer 5511,customer5511@email.com,Australia,Manchester,2023-02-10,SMB
5512,Customer 5512,customer5512@email.com,USA,Manchester,2021-05-22,Corporate
5513,Customer 5513,customer5513@email.com,Canada,Leeds,2024-07-05,Corporate
5514,Customer 5514,customer5514@email.com,France,London,2023-03-08,SMB
5515,Customer 5515,customer5515@email.com,Canada,Glasgow,2021-02-06,Consumer
5516,Customer 5516,customer5516@email.com,Australia,Manchester,2021-02-14,Corporate
5517,Customer 5517,customer5517@email.com,Canada,London,2023-07-09,Corporate
5518,Customer 5518,customer5518@email.com,UK,London,2023-12-06,Consumer
5519,Customer 5519,customer5519@email.com,France,Leeds,2022-07-19,Corporate
5520,Customer 5520,customer5520@email.com,Germany,Glasgow,2021-10-28,SMB
5521,Customer 5521,customer5521@email.com,UK,Glasgow,2021-10-15,SMB
5522,Customer 5522,customer5522@email.com,Germany,Manchester,2023-02-25,Consumer
5523,Customer 5523,customer5523@email.com,USA,Manchester,2021-09-26,Consumer
5524,Customer 5524,customer5524@email.com,Germany,London,2023-03-02,SMB
5525,Customer 5525,customer5525@email.com,Canada,Glasgow,2023-12-22,Consumer
5526,Customer 5526,customer5526@email.com,Germany,Glasgow,2022-08-04,SMB
5527,Customer 5527,customer5527@email.com,Australia,Manchester,2024-06-19,Consumer
5528,Customer 5528,customer5528@email.com,UK,Birmingham,2023-07-25,SMB
5529,Customer 5529,customer5529@email.com,UK,London,2021-12-20,Corporate
5530,Customer 5530,customer5530@email.com,Germany,Glasgow,2023-08-26,Corporate
5531,Customer 5531,customer5531@email.com,UK,Leeds,2021-03-12,SMB
5532,Customer 5532,customer5532@email.com,Australia,Leeds,2023-04-15,Corporate
5533,Customer 5533,customer5533@email.com,UK,Birmingham,2022-02-17,SMB
5534,Customer 5534,customer5534@email.com,Germany,Manchester,2022-09-04,Consumer
5535,Customer 5535,customer5535@email.com,France,Manchester,2023-12-21,Corporate
5536,Customer 5536,customer5536@email.com,France,Manchester,2022-09-07,Corporate
5537,Customer 5537,customer5537@email.com,USA,Leeds,2025-01-15,Corporate
5538,Customer 5538,customer5538@email.com,UK,Manchester,2024-11-17,SMB
5539,Customer 5539,customer5539@email.com,Germany,Leeds,2022-06-13,Corporate
5540,Customer 5540,customer5540@email.com,UK,Birmingham,2024-08-21,Consumer
5541,Customer 5541,customer5541@email.com,Canada,London,2021-07-10,Corporate
5542,Customer 5542,customer5542@email.com,Australia,Glasgow,2021-03-19,Consumer
5543,Customer 5543,customer5543@email.com,UK,Birmingham,2023-06-08,Corporate
5544,Customer 5544,customer5544@email.com,UK,Leeds,2024-08-17,Corporate
5545,Customer 5545,customer5545@email.com,France,Birmingham,2023-08-07,Consumer
5546,Customer 5546,customer5546@email.com,Australia,Glasgow,2021-01-17,Corporate
5547,Customer 5547,customer5547@email.com,Germany,London,2023-03-26,Consumer
5548,Customer 5548,customer5548@email.com,UK,Glasgow,2022-03-10,Consumer
5549,Customer 5549,customer5549@email.com,France,Leeds,2023-12-03,Consumer
5550,Customer 5550,customer5550@email.com,USA,Glasgow,2023-12-28,Corporate
5551,Customer 5551,customer5551@email.com,Australia,Birmingham,2024-11-04,Corporate
5552,Customer 5552,customer5552@email.com,France,Manchester,2021-07-31,Consumer
5553,Customer 5553,customer5553@email.com,France,Birmingham,2021-07-22,Corporate
5554,Customer 5554,customer5554@email.com,France,Leeds,2022-12-27,SMB
5555,Customer 5555,customer5555@email.com,UK,London,2021-04-19,Consumer
5556,Customer 5556,customer5556@email.com,UK,Glasgow,2023-08-26,Consumer
5557,Customer 5557,customer5557@email.com,USA,London,2021-10-11,SMB
5558,Customer 5558,customer5558@email.com,Canada,Leeds,2023-07-30,SMB
5559,Customer 5559,customer5559@email.com,Canada,Glasgow,2024-06-02,Consumer
5560,Customer 5560,customer5560@email.com,Canada,Birmingham,2023-01-07,SMB
5561,Customer 5561,customer5561@email.com,Australia,Birmingham,2024-02-16,Consumer
5562,Customer 5562,customer5562@email.com,Australia,Leeds,2023-07-21,Corporate
5563,Customer 5563,customer5563@email.com,USA,Glasgow,2022-08-26,SMB
5564,Customer 5564,customer5564@email.com,Australia,Birmingham,2024-09-25,Consumer
5565,Customer 5565,customer5565@email.com,Canada,Leeds,2024-07-28,Consumer
5566,Customer 5566,customer5566@email.com,Canada,Leeds,2022-05-06,Consumer
5567,Customer 5567,customer5567@email.com,France,London,2021-01-19,SMB
5568,Customer 5568,customer5568@email.com,Australia,Birmingham,2024-04-13,Corporate
5569,Customer 5569,customer5569@email.com,UK,Glasgow,2025-02-01,Corporate
5570,Customer 5570,customer5570@email.com,UK,Birmingham,2023-03-12,SMB
5571,Customer 5571,customer5571@email.com,France,Birmingham,2023-01-30,Consumer
5572,Customer 5572,customer5572@email.com,France,Birmingham,2024-03-11,Consumer
5573,Customer 5573,customer5573@email.com,France,Leeds,2025-01-26,Consumer
5574,Customer 5574,customer5574@email.com,UK,Manchester,2023-07-18,SMB
5575,Customer 5575,customer5575@email.com,Canada,Manchester,2021-10-25,SMB
5576,Customer 5576,customer5576@email.com,France,London,2025-02-02,Consumer
5577,Customer 5577,customer5577@email.com,USA,Birmingham,2022-12-06,Consumer
5578,Customer 5578,customer5578@email.com,France,Manchester,2023-03-26,Consumer
5579,Customer 5579,customer5579@email.com,Germany,London,2023-03-14,SMB
5580,Customer 5580,customer5580@email.com,France,Leeds,2022-01-08,SMB
5581,Customer 5581,customer5581@email.com,UK,Birmingham,2025-01-31,Corporate
5582,Customer 5582,customer5582@email.com,Australia,Glasgow,2023-07-17,Consumer
5583,Customer 5583,customer5583@email.com,France,Leeds,2023-08-09,Consumer
5584,Customer 5584,customer5584@email.com,Australia,London,2025-01-01,Corporate
5585,Customer 5585,customer5585@email.com,Germany,Leeds,2023-04-24,Consumer
